Brand Name,Percentage Share of Brand,Quarter,Registered Users Count,State,Year
Oppo,0.130482121858804,3,5992.0,arunachal-pradesh,2018
Realme,0.058272723313444005,3,2676.0,arunachal-pradesh,2018
Apple,0.025107791472496,3,1153.0,arunachal-pradesh,2018
Gionee,0.022298680371063,3,1024.0,arunachal-pradesh,2018
OnePlus,0.016114280736901,3,740.0,arunachal-pradesh,2018
Motorola,0.015722311746004,3,722.0,arunachal-pradesh,2018
Lenovo,0.013697138626366002,3,629.0,arunachal-pradesh,2018
Others,0.09152475937459101,3,4203.0,arunachal-pradesh,2018
Xiaomi,0.24408264890383402,4,15097.0,arunachal-pradesh,2018
Samsung,0.20338873439824,4,12580.0,arunachal-pradesh,2018
Vivo,0.18793248399405002,4,11624.0,arunachal-pradesh,2018
Oppo,0.134643988876673,4,8328.0,arunachal-pradesh,2018
Realme,0.058413632542197,4,3613.0,arunachal-pradesh,2018
Apple,0.024526288559787,4,1517.0,arunachal-pradesh,2018
Gionee,0.019207139623617,4,1188.0,arunachal-pradesh,2018
Motorola,0.01526223889284,4,944.0,arunachal-pradesh,2018
OnePlus,0.014486192847442,4,896.0,arunachal-pradesh,2018
Lenovo,0.013435297160964001,4,831.0,arunachal-pradesh,2018
Others,0.08462135420034901,4,5234.0,arunachal-pradesh,2018
Xiaomi,0.24440921553594802,1,18809.0,arunachal-pradesh,2019
Samsung,0.201891965643151,1,15537.0,arunachal-pradesh,2019
Vivo,0.19351066179814702,1,14892.0,arunachal-pradesh,2019
Oppo,0.13953246618241302,1,10738.0,arunachal-pradesh,2019
Realme,0.05734371142326201,1,4413.0,arunachal-pradesh,2019
Apple,0.024299284015749,1,1870.0,arunachal-pradesh,2019
Gionee,0.017022493080551003,1,1310.0,arunachal-pradesh,2019
Motorola,0.014774484452356,1,1137.0,arunachal-pradesh,2019
OnePlus,0.014475616253232002,1,1114.0,arunachal-pradesh,2019
Huawei,0.012630429980378001,1,972.0,arunachal-pradesh,2019
Others,0.080109671634809,1,6165.0,arunachal-pradesh,2019
Xiaomi,0.24327058455441403,2,23326.0,arunachal-pradesh,2019
Samsung,0.205652604682692,2,19719.0,arunachal-pradesh,2019
Vivo,0.19771601397507402,2,18958.0,arunachal-pradesh,2019
Oppo,0.14265004953850902,2,13678.0,arunachal-pradesh,2019
Realme,0.05657819262658301,2,5425.0,arunachal-pradesh,2019
Apple,0.022620847890702,2,2169.0,arunachal-pradesh,2019
Gionee,0.016770089169317,2,1608.0,arunachal-pradesh,2019
Motorola,0.014642540543359001,2,1404.0,arunachal-pradesh,2019
OnePlus,0.01304687907389,2,1251.0,arunachal-pradesh,2019
Huawei,0.012254262919121002,2,1175.0,arunachal-pradesh,2019
Others,0.074797935026333,2,7172.0,arunachal-pradesh,2019
Xiaomi,0.24426432692221903,3,27394.0,arunachal-pradesh,2019
Vivo,0.202685712757135,3,22731.0,arunachal-pradesh,2019
Samsung,0.20258762895790403,3,22720.0,arunachal-pradesh,2019
Oppo,0.145003522100063,3,16262.0,arunachal-pradesh,2019
Realme,0.057753524329240004,3,6477.0,arunachal-pradesh,2019
Apple,0.022372022933775,3,2509.0,arunachal-pradesh,2019
Gionee,0.016050076237862,3,1800.0,arunachal-pradesh,2019
Motorola,0.013918982781834002,3,1561.0,arunachal-pradesh,2019
OnePlus,0.012394225539237,3,1390.0,arunachal-pradesh,2019
Huawei,0.012278308321964,3,1377.0,arunachal-pradesh,2019
Others,0.070691669118761,3,7928.0,arunachal-pradesh,2019
Xiaomi,0.24256694581699803,4,31369.0,arunachal-pradesh,2019
Vivo,0.20713573201568103,4,26787.0,arunachal-pradesh,2019
Samsung,0.20172284470426302,4,26087.0,arunachal-pradesh,2019
Oppo,0.14852962782533302,4,19208.0,arunachal-pradesh,2019
Realme,0.059874266360451005,4,7743.0,arunachal-pradesh,2019
Apple,0.021736608903426,4,2811.0,arunachal-pradesh,2019
Gionee,0.015333936483633001,4,1983.0,arunachal-pradesh,2019
Motorola,0.012658423612560001,4,1637.0,arunachal-pradesh,2019
Huawei,0.012225392627647,4,1581.0,arunachal-pradesh,2019
OnePlus,0.011869688604325001,4,1535.0,arunachal-pradesh,2019
Others,0.066346533045677,4,8580.0,arunachal-pradesh,2019
Xiaomi,0.23898809923121303,1,35625.0,arunachal-pradesh,2020
Vivo,0.212939234969744,1,31742.0,arunachal-pradesh,2020
Samsung,0.19995840768518602,1,29807.0,arunachal-pradesh,2020
Oppo,0.151382609045657,1,22566.0,arunachal-pradesh,2020
Realme,0.062730602551889,1,9351.0,arunachal-pradesh,2020
Apple,0.021030952732346002,1,3135.0,arunachal-pradesh,2020
Gionee,0.013873049521688,1,2068.0,arunachal-pradesh,2020
Huawei,0.011860518159741,1,1768.0,arunachal-pradesh,2020
Motorola,0.011686098775039,1,1742.0,arunachal-pradesh,2020
OnePlus,0.011377510632874,1,1696.0,arunachal-pradesh,2020
Others,0.064172916694618,1,9566.0,arunachal-pradesh,2020
Xiaomi,0.234670541980691,2,41662.0,arunachal-pradesh,2020
Vivo,0.220177543456464,2,39089.0,arunachal-pradesh,2020
Samsung,0.197055211959399,2,34984.0,arunachal-pradesh,2020
Oppo,0.15562652787635,2,27629.0,arunachal-pradesh,2020
Realme,0.06531706602678901,2,11596.0,arunachal-pradesh,2020
Apple,0.019139995719129003,2,3398.0,arunachal-pradesh,2020
Gionee,0.013265064719997001,2,2355.0,arunachal-pradesh,2020
Huawei,0.011372469498800001,2,2019.0,arunachal-pradesh,2020
Motorola,0.010550091813399,2,1873.0,arunachal-pradesh,2020
OnePlus,0.010189597485552001,2,1809.0,arunachal-pradesh,2020
Others,0.062635889463426,2,11120.0,arunachal-pradesh,2020
Xiaomi,0.232326761985187,3,47870.0,arunachal-pradesh,2020
Vivo,0.22712889354804203,3,46799.0,arunachal-pradesh,2020
Samsung,0.196087281480834,3,40403.0,arunachal-pradesh,2020
Oppo,0.15669801888898502,3,32287.0,arunachal-pradesh,2020
Realme,0.067858633509022,3,13982.0,arunachal-pradesh,2020
Apple,0.018141580035526,3,3738.0,arunachal-pradesh,2020
Gionee,0.012201158964503,3,2514.0,arunachal-pradesh,2020
Huawei,0.011046077089581,3,2276.0,arunachal-pradesh,2020
Motorola,0.009692010521922001,3,1997.0,arunachal-pradesh,2020
OnePlus,0.009536705395882,3,1965.0,arunachal-pradesh,2020
Others,0.059282878580511005,3,12215.0,arunachal-pradesh,2020
Vivo,0.23000363177282301,4,53198.0,arunachal-pradesh,2020
Xiaomi,0.22956695432613303,4,53097.0,arunachal-pradesh,2020
Samsung,0.195929820313716,4,45317.0,arunachal-pradesh,2020
Oppo,0.15766217595074603,4,36466.0,arunachal-pradesh,2020
Realme,0.070988188091243,4,16419.0,arunachal-pradesh,2020
Apple,0.0181069816509,4,4188.0,arunachal-pradesh,2020
Gionee,0.011288760527817,4,2611.0,arunachal-pradesh,2020
Huawei,0.010480258720578001,4,2424.0,arunachal-pradesh,2020
Motorola,0.009291285474638,4,2149.0,arunachal-pradesh,2020
OnePlus,0.009256697162028,4,2141.0,arunachal-pradesh,2020
Others,0.057425246009373,4,13282.0,arunachal-pradesh,2020
Vivo,0.233832192326062,1,58748.0,arunachal-pradesh,2021
Xiaomi,0.228486705938544,1,57405.0,arunachal-pradesh,2021
Samsung,0.19266438465212501,1,48405.0,arunachal-pradesh,2021
Oppo,0.15762617417608601,1,39602.0,arunachal-pradesh,2021
Realme,0.07426365228466801,1,18658.0,arunachal-pradesh,2021
Apple,0.018149976118452,1,4560.0,arunachal-pradesh,2021
Gionee,0.010392453430982001,1,2611.0,arunachal-pradesh,2021
Huawei,0.010054131507721002,1,2526.0,arunachal-pradesh,2021
OnePlus,0.00932176405031,1,2342.0,arunachal-pradesh,2021
Motorola,0.008852093615666001,1,2224.0,arunachal-pradesh,2021
Others,0.05635647189937901,1,14159.0,arunachal-pradesh,2021
Vivo,0.23446254601363,2,63439.0,arunachal-pradesh,2021
Xiaomi,0.22777301420693902,2,61629.0,arunachal-pradesh,2021
Samsung,0.18889611637567802,2,51110.0,arunachal-pradesh,2021
Oppo,0.156730925594666,2,42407.0,arunachal-pradesh,2021
Realme,0.083086941738243,2,22481.0,arunachal-pradesh,2021
Apple,0.018708513815176003,2,5062.0,arunachal-pradesh,2021
OnePlus,0.009690581434886,2,2622.0,arunachal-pradesh,2021
Gionee,0.009276643555135002,2,2510.0,arunachal-pradesh,2021
Huawei,0.008899664414647,2,2408.0,arunachal-pradesh,2021
Motorola,0.008238102981831,2,2229.0,arunachal-pradesh,2021
Others,0.054236949869166,2,14675.0,arunachal-pradesh,2021
Vivo,0.236463270243249,3,69301.0,arunachal-pradesh,2021
Xiaomi,0.22803874802523602,3,66832.0,arunachal-pradesh,2021
Samsung,0.179549122573556,3,52621.0,arunachal-pradesh,2021
Oppo,0.157029136085548,3,46021.0,arunachal-pradesh,2021
Realme,0.09064976985256201,3,26567.0,arunachal-pradesh,2021
Apple,0.019019152224872,3,5574.0,arunachal-pradesh,2021
OnePlus,0.010946078280837001,3,3208.0,arunachal-pradesh,2021
Gionee,0.008970461284389001,3,2629.0,arunachal-pradesh,2021
Huawei,0.008847624994455001,3,2593.0,arunachal-pradesh,2021
Motorola,0.007687504478406001,3,2253.0,arunachal-pradesh,2021
Others,0.052799131956884,3,15474.0,arunachal-pradesh,2021
Vivo,0.23546090733590702,4,74157.0,arunachal-pradesh,2021
Xiaomi,0.22861842105263103,4,72002.0,arunachal-pradesh,2021
Samsung,0.17262433956512901,4,54367.0,arunachal-pradesh,2021
Oppo,0.155497485267222,4,48973.0,arunachal-pradesh,2021
Realme,0.100897302377565,4,31777.0,arunachal-pradesh,2021
Apple,0.020136913229018002,4,6342.0,arunachal-pradesh,2021
OnePlus,0.012383153830522001,4,3900.0,arunachal-pradesh,2021
Gionee,0.007937919122129001,4,2500.0,arunachal-pradesh,2021
Huawei,0.007925218451534,4,2496.0,arunachal-pradesh,2021
Motorola,0.00735368827474,4,2316.0,arunachal-pradesh,2021
Others,0.051164651493598,4,16114.0,arunachal-pradesh,2021
Vivo,0.23487575259662602,1,78763.0,arunachal-pradesh,2022
Xiaomi,0.22641863904884302,1,75927.0,arunachal-pradesh,2022
Samsung,0.167075705480126,1,56027.0,arunachal-pradesh,2022
Oppo,0.15552321680448702,1,52153.0,arunachal-pradesh,2022
Realme,0.10863633517127401,1,36430.0,arunachal-pradesh,2022
Apple,0.021202425008722003,1,7110.0,arunachal-pradesh,2022
OnePlus,0.013189637948464,1,4423.0,arunachal-pradesh,2022
Huawei,0.007499873262579001,1,2515.0,arunachal-pradesh,2022
Gionee,0.007401465382791001,1,2482.0,arunachal-pradesh,2022
Infinix,0.0070316903193480005,1,2358.0,arunachal-pradesh,2022
Others,0.051145258976736004,1,17151.0,arunachal-pradesh,2022
Xiaomi,0.264234743807059,1,101793.0,assam,2018
Samsung,0.159909354501255,1,61603.0,assam,2018
Vivo,0.13181755646524002,1,50781.0,assam,2018
Oppo,0.105851722446182,1,40778.0,assam,2018
Realme,0.068495497576816,1,26387.0,assam,2018
Lenovo,0.024125408514758,1,9294.0,assam,2018
Gionee,0.023606247582656,1,9094.0,assam,2018
Motorola,0.023159769181049002,1,8922.0,assam,2018
Apple,0.021594498970763,1,8319.0,assam,2018
Asus,0.020519835841313002,1,7905.0,assam,2018
Others,0.156685365112904,1,60361.0,assam,2018
Xiaomi,0.267647439961053,2,152839.0,assam,2018
Samsung,0.157139705032519,2,89734.0,assam,2018
Vivo,0.14089057624079301,2,80455.0,assam,2018
Oppo,0.109777496033594,2,62688.0,assam,2018
Realme,0.068178395435744,2,38933.0,assam,2018
Lenovo,0.022926349190783003,2,13092.0,assam,2018
Motorola,0.022523579536499003,2,12862.0,assam,2018
Gionee,0.021968457882552,2,12545.0,assam,2018
Asus,0.019425755543336,2,11093.0,assam,2018
Apple,0.019339948095249002,2,11044.0,assam,2018
Others,0.150182297047873,2,85761.0,assam,2018
Xiaomi,0.26781914419178304,3,210185.0,assam,2018
Samsung,0.15982884855033502,3,125434.0,assam,2018
Vivo,0.152318674009495,3,119540.0,assam,2018
Oppo,0.11304889640954001,3,88721.0,assam,2018
Realme,0.067646361757487,3,53089.0,assam,2018
Motorola,0.021689547172407002,3,17022.0,assam,2018
Gionee,0.021686998758922,3,17020.0,assam,2018
Lenovo,0.02017196694198,3,15831.0,assam,2018
Asus,0.018473449354104002,3,14498.0,assam,2018
Apple,0.017164839029462,3,13471.0,assam,2018
Others,0.14015127382448,3,109991.0,assam,2018
Xiaomi,0.26665646671882104,4,277115.0,assam,2018
Vivo,0.163010562719575,4,169404.0,assam,2018
Samsung,0.161453627284283,4,167786.0,assam,2018
Oppo,0.117825756023021,4,122447.0,assam,2018
Realme,0.067603522253688,4,70255.0,assam,2018
Motorola,0.020695309274928003,4,21507.0,assam,2018
Lenovo,0.01950980590269,4,20275.0,assam,2018
Gionee,0.019272127872704003,4,20028.0,assam,2018
Asus,0.018451320748907003,4,19175.0,assam,2018
Huawei,0.017207119563596,4,17882.0,assam,2018
Others,0.128314381637784,4,133347.0,assam,2018
Xiaomi,0.26581287204596904,1,334681.0,assam,2019
Vivo,0.169156172935107,1,212982.0,assam,2019
Samsung,0.16078342605940002,1,202440.0,assam,2019
Oppo,0.12215458050886101,1,153803.0,assam,2019
Realme,0.067360821548982,1,84813.0,assam,2019
Motorola,0.019480813447860002,1,24528.0,assam,2019
Gionee,0.018465790633674,1,23250.0,assam,2019
Lenovo,0.01810600555165,1,22797.0,assam,2019
Asus,0.017881239153829002,1,22514.0,assam,2019
Huawei,0.017670768851983,1,22249.0,assam,2019
Others,0.12312750926267801,1,155028.0,assam,2019
Xiaomi,0.265017385183131,2,397560.0,assam,2019
Vivo,0.173835832675611,2,260776.0,assam,2019
Samsung,0.16196217922737202,2,242964.0,assam,2019
Oppo,0.125784599714157,2,188693.0,assam,2019
Realme,0.06671897331427701,2,100087.0,assam,2019
Motorola,0.018788396723479,2,28185.0,assam,2019
Gionee,0.018095122549542,2,27145.0,assam,2019
Huawei,0.017787148829966,2,26683.0,assam,2019
Asus,0.017561834723436,2,26345.0,assam,2019
Lenovo,0.017395182277778,2,26095.0,assam,2019
Others,0.117053344781245,2,175595.0,assam,2019
Xiaomi,0.26781567440917603,3,463729.0,assam,2019
Vivo,0.178683736802803,3,309395.0,assam,2019
Samsung,0.15715875561572,3,272124.0,assam,2019
Oppo,0.128478801609912,3,222464.0,assam,2019
Realme,0.068778179671884,3,119091.0,assam,2019
Huawei,0.018138367206210003,3,31407.0,assam,2019
Gionee,0.017806867133731002,3,30833.0,assam,2019
Motorola,0.017688474250702,3,30628.0,assam,2019
Asus,0.017553910632431002,3,30395.0,assam,2019
Lenovo,0.014849932689314001,3,25713.0,assam,2019
Others,0.11304729997811101,3,195744.0,assam,2019
Xiaomi,0.266734836855173,4,517791.0,assam,2019
Vivo,0.18329452612274702,4,355815.0,assam,2019
Samsung,0.15590968566159402,4,302655.0,assam,2019
Oppo,0.131177300872647,4,254644.0,assam,2019
Realme,0.07239519477442001,4,140535.0,assam,2019
Huawei,0.018180834732796,4,35293.0,assam,2019
Gionee,0.017225250100452002,4,33438.0,assam,2019
Motorola,0.016911014722700003,4,32828.0,assam,2019
Asus,0.014927210723153,4,28977.0,assam,2019
Lenovo,0.013743934226929001,4,26680.0,assam,2019
Others,0.10950021120738501,4,212564.0,assam,2019
Xiaomi,0.26382129776782304,1,576697.0,assam,2020
Vivo,0.187958212904483,1,410865.0,assam,2020
Samsung,0.15457254505846002,1,337886.0,assam,2020
Oppo,0.13369180644647702,1,292242.0,assam,2020
Realme,0.07669888167001901,1,167659.0,assam,2020
Huawei,0.017938294681733,1,39212.0,assam,2020
Motorola,0.015983527437649,1,34939.0,assam,2020
Gionee,0.015158709899365002,1,33136.0,assam,2020
Asus,0.014684314010735002,1,32099.0,assam,2020
Lenovo,0.013166887624443001,1,28782.0,assam,2020
Others,0.10632552249880801,1,232421.0,assam,2020
Xiaomi,0.26003662261264004,2,663323.0,assam,2020
Vivo,0.19403281138335202,2,494955.0,assam,2020
Samsung,0.15239977686158002,2,388754.0,assam,2020
Oppo,0.135985852741972,2,346884.0,assam,2020
Realme,0.08005933631609101,2,204222.0,assam,2020
Huawei,0.017295971630215002,2,44120.0,assam,2020
Motorola,0.014925811963935002,2,38074.0,assam,2020
Gionee,0.014847015719654001,2,37873.0,assam,2020
Asus,0.014128441014346,2,36040.0,assam,2020
Lenovo,0.012288293896662,2,31346.0,assam,2020
Others,0.104000065859547,2,265292.0,assam,2020
Xiaomi,0.257613132952486,3,729048.0,assam,2020
Vivo,0.19941371252620502,3,564343.0,assam,2020
Samsung,0.15098633892235702,3,427293.0,assam,2020
Oppo,0.13739416560571602,3,388827.0,assam,2020
Realme,0.083740310550029,3,236986.0,assam,2020
Huawei,0.016826436363674,3,47619.0,assam,2020
Motorola,0.014226446469642,3,40261.0,assam,2020
Gionee,0.013944468767082002,3,39463.0,assam,2020
Asus,0.013701360171391001,3,38775.0,assam,2020
Lenovo,0.011720449143130002,3,33169.0,assam,2020
Others,0.10043317852828101,3,284227.0,assam,2020
Xiaomi,0.25508209028982104,4,792324.0,assam,2020
Vivo,0.20202997083530602,4,627536.0,assam,2020
Samsung,0.15001353764608502,4,465965.0,assam,2020
Oppo,0.138966110169074,4,431650.0,assam,2020
Realme,0.087250048532702,4,271012.0,assam,2020
Huawei,0.016328558187571,4,50719.0,assam,2020
Motorola,0.013577244907124001,4,42173.0,assam,2020
Gionee,0.013338364208073002,4,41431.0,assam,2020
Asus,0.013198963476686,4,40998.0,assam,2020
Lenovo,0.011204213057115001,4,34802.0,assam,2020
Others,0.09901089869043701,4,307543.0,assam,2020
Xiaomi,0.253985769617394,1,852998.0,assam,2021
Vivo,0.20626789517062602,1,692740.0,assam,2021
Samsung,0.147533027160164,1,495482.0,assam,2021
Oppo,0.13918333706521502,1,467440.0,assam,2021
Realme,0.090493882888762,1,303919.0,assam,2021
Huawei,0.015846009823585,1,53218.0,assam,2021
Asus,0.013958828601782,1,46880.0,assam,2021
Motorola,0.012838966093862002,1,43119.0,assam,2021
Gionee,0.012469747931187,1,41879.0,assam,2021
Apple,0.011148601973292,1,37442.0,assam,2021
Others,0.09627393367412501,1,323331.0,assam,2021
Xiaomi,0.251385104350057,2,909274.0,assam,2021
Vivo,0.208434704909185,2,753920.0,assam,2021
Samsung,0.14452775959233102,2,522765.0,assam,2021
Oppo,0.139187228508488,2,503448.0,assam,2021
Realme,0.09920802995585301,2,358841.0,assam,2021
Huawei,0.014364720922208002,2,51958.0,assam,2021
Asus,0.012541691364468002,2,45364.0,assam,2021
Motorola,0.011838633407942,2,42821.0,assam,2021
Apple,0.011507148354905001,2,41622.0,assam,2021
Gionee,0.011493877894066001,2,41574.0,assam,2021
Others,0.095511100740491,2,345469.0,assam,2021
Xiaomi,0.24933469100263303,3,977013.0,assam,2021
Vivo,0.21111043057512002,3,827232.0,assam,2021
Oppo,0.140208192972785,3,549403.0,assam,2021
Samsung,0.13797339784814502,3,540646.0,assam,2021
Realme,0.10789923643861901,3,422801.0,assam,2021
Huawei,0.014316265490700001,3,56098.0,assam,2021
Apple,0.011619556562748,3,45531.0,assam,2021
Gionee,0.011351595516628002,3,44481.0,assam,2021
Asus,0.011168361201282001,3,43763.0,assam,2021
Motorola,0.010816439027377,3,42384.0,assam,2021
Others,0.094201833363957,3,369128.0,assam,2021
Xiaomi,0.247256087349103,4,1040847.0,assam,2021
Vivo,0.211185362188393,4,889004.0,assam,2021
Oppo,0.140347126359781,4,590804.0,assam,2021
Samsung,0.13284853564158602,4,559238.0,assam,2021
Realme,0.119100169113816,4,501363.0,assam,2021
Huawei,0.012913606096174,4,54361.0,assam,2021
Apple,0.012699333498194002,4,53459.0,assam,2021
Tecno,0.011013421493917002,4,46362.0,assam,2021
OnePlus,0.010730496145587002,4,45171.0,assam,2021
Motorola,0.010277245461613,4,43263.0,assam,2021
Others,0.091628616651831,4,385719.0,assam,2021
Xiaomi,0.243696674679121,1,1094829.0,assam,2022
Vivo,0.21130332643382202,1,949299.0,assam,2022
Oppo,0.141704705237892,1,636621.0,assam,2022
Samsung,0.128599789564547,1,577746.0,assam,2022
Realme,0.127613721175028,1,573316.0,assam,2022
Apple,0.013270966919074001,1,59621.0,assam,2022
Tecno,0.01245540155131,1,55957.0,assam,2022
Huawei,0.012150232304802002,1,54586.0,assam,2022
OnePlus,0.011614238471402001,1,52178.0,assam,2022
Infinix,0.010592778462485,1,47589.0,assam,2022
Others,0.08699816520051101,1,390847.0,assam,2022
Xiaomi,0.27943709918999105,1,596264.0,bihar,2018
Samsung,0.21128979043998403,1,450851.0,bihar,2018
Vivo,0.109286982309527,1,233197.0,bihar,2018
Oppo,0.103120998929611,1,220040.0,bihar,2018
Realme,0.07270536562870801,1,155139.0,bihar,2018
Motorola,0.027046532858688,1,57712.0,bihar,2018
Lenovo,0.023906600606241002,1,51012.0,bihar,2018
Micromax,0.017784670007179003,1,37949.0,bihar,2018
Apple,0.014597873094248,1,31149.0,bihar,2018
Huawei,0.014364955731641002,1,30652.0,bihar,2018
Others,0.126459131204178,1,269839.0,bihar,2018
Xiaomi,0.284894366759462,2,856356.0,bihar,2018
Samsung,0.21048600871893403,2,632694.0,bihar,2018
Vivo,0.11320741535235,2,340287.0,bihar,2018
Oppo,0.10508764178913801,2,315880.0,bihar,2018
Realme,0.071843711242527,2,215953.0,bihar,2018
Motorola,0.025886997184178,2,77813.0,bihar,2018
Lenovo,0.022715538120053003,2,68280.0,bihar,2018
Micromax,0.017286497894787003,2,51961.0,bihar,2018
Huawei,0.014419443010214,2,43343.0,bihar,2018
Apple,0.013074409023404001,2,39300.0,bihar,2018
Others,0.121097970904948,2,364005.0,bihar,2018
Xiaomi,0.290375964286233,3,1098938.0,bihar,2018
Samsung,0.21126347094160802,3,799534.0,bihar,2018
Vivo,0.11853556645664501,3,448602.0,bihar,2018
Oppo,0.10776832556707701,3,407853.0,bihar,2018
Realme,0.07253652033869401,3,274517.0,bihar,2018
Motorola,0.02460487219698,3,93118.0,bihar,2018
Lenovo,0.019886987437029,3,75263.0,bihar,2018
Huawei,0.015249693819716002,3,57713.0,bihar,2018
Micromax,0.014364776650235,3,54364.0,bihar,2018
Apple,0.011894724186723,3,45016.0,bihar,2018
Others,0.11351909811905501,3,429617.0,bihar,2018
Xiaomi,0.292953556508568,4,1399341.0,bihar,2018
Samsung,0.211103144139268,4,1008369.0,bihar,2018
Vivo,0.12360067117957801,4,590399.0,bihar,2018
Oppo,0.11054449076918701,4,528034.0,bihar,2018
Realme,0.072604212353179,4,346806.0,bihar,2018
Motorola,0.023436435253466,4,111948.0,bihar,2018
Lenovo,0.019282072324519003,4,92104.0,bihar,2018
Huawei,0.015778581918556002,4,75369.0,bihar,2018
Micromax,0.012869229891566001,4,61472.0,bihar,2018
Apple,0.011068810561343002,4,52872.0,bihar,2018
Others,0.10675879510076501,4,509951.0,bihar,2018
